RegionID,SizeRank,NAME,RegionType,StateName,31/01/2000,29/02/2000,31/03/2000,30/04/2000,31/05/2000,30/06/2000,31/07/2000,31/08/2000,30/09/2000,31/10/2000,30/11/2000,31/12/2000,31/01/2001,28/02/2001,31/03/2001,30/04/2001,31/05/2001,30/06/2001,31/07/2001,31/08/2001,30/09/2001,31/10/2001,30/11/2001,31/12/2001,31/01/2002,28/02/2002,31/03/2002,30/04/2002,31/05/2002,30/06/2002,31/07/2002,31/08/2002,30/09/2002,31/10/2002,30/11/2002,31/12/2002,31/01/2003,28/02/2003,31/03/2003,30/04/2003,31/05/2003,30/06/2003,31/07/2003,31/08/2003,30/09/2003,31/10/2003,30/11/2003,31/12/2003,31/01/2004,29/02/2004,31/03/2004,30/04/2004,31/05/2004,30/06/2004,31/07/2004,31/08/2004,30/09/2004,31/10/2004,30/11/2004,31/12/2004,31/01/2005,28/02/2005,31/03/2005,30/04/2005,31/05/2005,30/06/2005,31/07/2005,31/08/2005,30/09/2005,31/10/2005,30/11/2005,31/12/2005,31/01/2006,28/02/2006,31/03/2006,30/04/2006,31/05/2006,30/06/2006,31/07/2006,31/08/2006,30/09/2006,31/10/2006,30/11/2006,31/12/2006,31/01/2007,28/02/2007,31/03/2007,30/04/2007,31/05/2007,30/06/2007,31/07/2007,31/08/2007,30/09/2007,31/10/2007,30/11/2007,31/12/2007,31/01/2008,29/02/2008,31/03/2008,30/04/2008,31/05/2008,30/06/2008,31/07/2008,31/08/2008,30/09/2008,31/10/2008,30/11/2008,31/12/2008,31/01/2009,28/02/2009,31/03/2009,30/04/2009,31/05/2009,30/06/2009,31/07/2009,31/08/2009,30/09/2009,31/10/2009,30/11/2009,31/12/2009,31/01/2010,28/02/2010,31/03/2010,30/04/2010,31/05/2010,30/06/2010,31/07/2010,31/08/2010,30/09/2010,31/10/2010,30/11/2010,31/12/2010,31/01/2011,28/02/2011,31/03/2011,30/04/2011,31/05/2011,30/06/2011,31/07/2011,31/08/2011,30/09/2011,31/10/2011,30/11/2011,31/12/2011,31/01/2012,29/02/2012,31/03/2012,30/04/2012,31/05/2012,30/06/2012,31/07/2012,31/08/2012,30/09/2012,31/10/2012,30/11/2012,31/12/2012,31/01/2013,28/02/2013,31/03/2013,30/04/2013,31/05/2013,30/06/2013,31/07/2013,31/08/2013,30/09/2013,31/10/2013,30/11/2013,31/12/2013,31/01/2014,28/02/2014,31/03/2014,30/04/2014,31/05/2014,30/06/2014,31/07/2014,31/08/2014,30/09/2014,31/10/2014,30/11/2014,31/12/2014,31/01/2015,28/02/2015,31/03/2015,30/04/2015,31/05/2015,30/06/2015,31/07/2015,31/08/2015,30/09/2015,31/10/2015,30/11/2015,31/12/2015,31/01/2016,29/02/2016,31/03/2016,30/04/2016,31/05/2016,30/06/2016,31/07/2016,31/08/2016,30/09/2016,31/10/2016,30/11/2016,31/12/2016,31/01/2017,28/02/2017,31/03/2017,30/04/2017,31/05/2017,30/06/2017,31/07/2017,31/08/2017,30/09/2017,31/10/2017,30/11/2017,31/12/2017,31/01/2018,28/02/2018,31/03/2018,30/04/2018,31/05/2018,30/06/2018,31/07/2018,31/08/2018,30/09/2018,31/10/2018,30/11/2018,31/12/2018,31/01/2019,28/02/2019,31/03/2019,30/04/2019,31/05/2019,30/06/2019,31/07/2019,31/08/2019,30/09/2019,31/10/2019,30/11/2019,31/12/2019,31/01/2020,29/02/2020,31/03/2020,30/04/2020,31/05/2020,30/06/2020,31/07/2020,31/08/2020,30/09/2020,31/10/2020,30/11/2020,31/12/2020,31/01/2021,28/02/2021,31/03/2021,30/04/2021,31/05/2021,30/06/2021,31/07/2021,31/08/2021,30/09/2021,31/10/2021,30/11/2021,31/12/2021,31/01/2022,28/02/2022,31/03/2022,30/04/2022,31/05/2022,30/06/2022,31/07/2022,31/08/2022,30/09/2022,31/10/2022,30/11/2022,31/12/2022,31/01/2023,28/02/2023,31/03/2023,30/04/2023,31/05/2023,30/06/2023,31/07/2023,31/08/2023,30/09/2023,31/10/2023,30/11/2023,31/12/2023,31/01/2024,29/02/2024,31/03/2024,30/04/2024,31/05/2024,30/06/2024,31/07/2024,31/08/2024,30/09/2024,31/10/2024,30/11/2024,31/12/2024,31/01/2025,28/02/2025
9,0,California,state,,147972.5459,148467.7733,149152.6398,150657.288,152421.4749,154318.8022,156314.2616,158360.7734,160368.8301,162215.0649,164052.4826,165893.1236,167433.1267,168966.2095,170762.7956,173087.0845,175442.0586,177590.3305,179613.9384,181558.4935,183401.5081,185098.1161,186696.4522,188201.6082,189429.6875,190702.5552,192217.326,194275.3683,196655.4177,199269.7651,202285.0434,205490.6327,208692.8515,211668.8047,214586.0054,217475.6505,220009.1177,222383.124,224956.1261,227957.6893,231319.949,234395.6706,237703.2155,241126.5955,244880.4884,248404.9754,251795.3223,255079.231,258589.3999,262578.0177,267136.3632,272378.7325,278405.8882,285075.7594,291795.2546,298096.2761,304126.208,309947.794,315078.1273,320002.1939,324326.8552,329040.2453,334000.1472,339597.8411,345036.4963,350095.6233,355003.3054,360023.7191,365004.4419,369917.1173,373846.3211,377323.6532,380244.5854,382846.2867,385330.1768,387523.7161,389780.4522,391398.4254,392063.1627,392233.8841,391503.7291,390694.0732,389773.8791,389102.1471,388576.4378,387919.4001,386846.8565,385469.7468,383222.7588,380584.3693,377167.3209,373633.4888,369687.2786,365424.7184,361228.4567,356676.9375,352336.1149,347123.5904,340830.5516,333292.3611,325020.8612,317029.8512,308800.7071,300826.4732,293254.5527,286488.2017,279851.5033,273363.0308,267358.2183,262904.9238,259161.7851,255480.5576,251817.4917,248225.8948,245354.2786,242909.5131,241188.8497,240176.442,240487.1801,241784.0891,242968.2918,243239.8455,243603.0413,244310.8584,245233.0732,244883.6348,243628.2194,241652.8191,239562.7067,237474.7065,235606.9072,234420.6563,233443.7183,232581.9252,231211.9998,229779.6783,227587.8319,225939.9057,224470.5304,222851.6604,220864.7874,218815.5323,217807.7299,217168.4011,216742.8046,216029.8528,215054.722,214143.586,213843.2884,214540.2478,215877.6388,218015.0262,220918.1784,224642.4167,228885.9535,233499.7061,237958.3349,241736.1507,244790.1876,248397.1484,253451.5758,259740.3516,266009.1665,272316.6067,278677.4898,285185.1024,290569.5989,294793.8542,297597.9776,299867.2121,301907.8638,304609.8572,307734.3808,310448.209,312339.4752,313930.2149,316325.6217,319426.3587,322894.1428,326260.4338,328811.8287,330623.4392,331793.3579,333290.5592,335233.968,337302.1409,338861.9902,339825.2542,340635.6268,341714.1203,342488.0109,343159.8021,345763.8946,350570.5083,356318.4209,360923.2716,364120.9171,366886.7147,367722.2749,367265.2535,365712.7824,365309.0705,366304.2297,368527.8681,372971.3203,379019.3794,385753.8798,391441.7409,395626.1056,399282.4187,401015.5968,402352.9647,403543.3012,406464.3528,409907.4081,413733.1033,418343.7122,423707.9658,429170.9351,433652.11,437458.5911,440437.6809,443440.18,446839.8119,450742.4581,454660.0394,457464.9512,459267.4042,459206.8491,457844.8708,455903.6913,454385.6246,453340.8769,452580.8508,452876.0486,454662.4517,457481.8868,460618.2478,463782.8664,467046.6096,469594.1045,471478.2455,473021.8452,474496.6603,474470.9713,472974.798,472141.3383,473795.9986,478542.7324,484716.782,492168.9035,499737.7012,505526.2621,510023.9564,513636.9145,519105.7519,526275.4631,534520.2884,542838.6282,549407.0872,554673.9411,559506.7399,565062.3086,571374.8775,578795.8041,587630.5109,598161.0842,608124.7907,616181.8565,620996.8216,622467.7841,620463.3835,616462.4831,612881.5225,610281.6199,607884.4446,602787.4757,596388.6754,591252.4198,590138.9996,592538.5942,596792.533,602417.7722,608700.0322,614831.4287,619895.3044,623841.3874,626171.5494,626408.6518,625344.2083,625341.8305,626898.3533,629018.9259,629514.5446,630378.4239,631611.3873,633571.2697,634670.7597,635765.2047,637023.0597,636929.9574,635477.2104
54,1,Texas,state,,65197.67184,65205.57153,65180.79867,65172.59106,65099.05938,65035.87242,65012.17436,65099.5156,65226.04131,65312.2595,65467.78619,65668.04541,65796.14121,65717.5664,65541.09533,65452.52412,65510.79285,65619.73412,65735.83036,65847.18462,65940.39199,66048.25194,66076.96663,66115.8944,66067.062,66093.16608,66145.51042,66352.7972,66590.38512,66906.8639,67227.61094,67563.27835,67837.33527,68059.04937,68327.82416,68529.92559,68712.93936,68774.81698,68921.19983,68999.365,69086.59349,69160.68195,69243.5108,69397.82039,69559.93054,69727.79309,69830.18779,69922.36459,70234.96999,70783.78625,71645.19739,72421.36205,73115.97197,73506.89335,73894.42475,74242.93839,74661.3974,75028.91875,75329.5574,75602.26601,75948.40338,76234.03712,76464.98467,76618.43412,76803.05056,76970.99946,77118.44541,77248.8076,77429.68413,77560.67067,77729.01056,77858.16318,77972.92205,78092.40329,78192.53407,78383.97214,78694.60842,79054.4925,79410.69195,79638.17858,79966.38376,80326.83126,80695.60109,80979.67728,81125.43507,81093.88415,80980.56989,81075.85764,81316.06684,81557.13033,81690.62724,81811.68579,82002.06282,82131.36101,82277.55498,82344.74454,82145.38296,81780.26604,81402.96538,81229.30025,81122.15838,80974.4044,80796.44977,80435.01056,79974.68103,79530.08909,79099.32861,78729.99702,78216.61896,77883.34568,77606.00572,77546.78196,77512.1669,77483.17041,77439.06562,77275.90387,77094.67425,76890.4391,76850.71642,76875.50985,76804.31485,76657.48149,76487.6135,76457.59096,76482.55229,76464.22234,76289.96732,75995.16961,75631.64054,75273.52436,74858.51811,74498.70819,74070.4434,73656.93041,73174.784,72780.97863,72439.10827,72188.77723,72050.19099,71967.26403,71902.21487,71789.93213,71615.51267,71420.84235,71268.82428,71287.98275,71366.51018,71432.45615,71506.3268,71701.03165,72081.92598,72363.35285,72537.74607,72488.08232,72388.33941,72316.98608,72447.41227,72752.97034,73171.10112,73589.04913,74071.04108,74627.63806,75103.77248,75550.32294,75836.49607,76251.5927,76657.15342,77194.73237,77751.2631,78291.36966,78834.63857,79460.91698,80283.07002,81105.23202,81945.4395,82548.59886,82956.75644,83163.37042,83571.16883,84234.69542,84981.16108,85818.03512,86623.85191,87468.78489,88211.37799,88947.14877,89752.83984,90602.62375,91407.43365,92140.34781,92668.14998,93282.51471,94052.50965,95024.80297,95754.72302,96393.42497,96991.91906,97816.48647,98540.00965,99223.40359,99901.21062,100659.9129,101667.477,102668.0843,103728.5992,104590.9678,105391.2728,106179.7096,106861.0618,107491.1169,108127.3365,108868.2982,109684.9511,110449.2657,111248.7906,112086.5041,113002.0674,114012.3614,115323.5045,116619.9768,117826.018,118734.3658,119633.0849,120519.2612,121449.4464,122286.3157,123113.3909,123900.504,124504.23,124875.7375,125224.3959,125579.3727,126154.0659,126721.5851,127336.7944,127897.5166,128492.0279,129290.2234,130190.2543,131117.2751,132159.2505,133275.0366,134386.0335,135197.9974,135494.7582,135501.748,135693.9644,136480.674,137884.0804,139621.708,141587.8402,143504.0348,145299.1734,147175.1584,149303.1273,151663.1705,154127.3147,156578.3397,158449.7497,159498.4816,160017.6822,160849.6886,162336.2917,164137.7107,166769.0672,169868.167,173524.5135,176992.0071,180164.8914,183027.39,185098.7755,186175.4803,186486.2672,186762.1196,187084.7111,186984.6155,186198.6097,185239.0235,184713.1899,184849.8381,185372.8373,186099.2002,186492.1312,186822.7069,186763.9267,186693.5396,186484.5366,186184.0068,186105.057,186278.6095,186909.7345,187606.6504,187914.8842,187758.6964,187106.5214,186346.3402,185472.161,184682.8467,183990.6625,183612.3272,183296.9216,183059.7441
14,2,Florida,state,,75948.39093,76109.69283,76302.03333,76697.4672,77122.12749,77539.36281,77953.57282,78370.11353,78816.46977,79273.27907,79749.04563,80236.43871,80679.2664,81131.24848,81633.92769,82241.1133,82910.00791,83594.68848,84332.59327,85121.65138,85955.31179,86797.69813,87582.28582,88344.84364,89041.10714,89715.07565,90384.76344,91129.62187,91953.56837,92799.90884,93660.1254,94579.66951,95514.01238,96451.43692,97341.52414,98297.19428,99256.18598,100243.7532,101283.6305,102442.443,103685.1684,104902.9268,106099.0508,107301.1214,108542.6097,109792.7218,111013.2761,112177.6832,113319.8036,114454.8691,115716.5979,117137.6097,118818.721,120692.7652,122726.4221,124929.9343,127167.2668,129349.6903,131394.6999,133470.54,135573.3299,137832.6818,140398.5326,143389.9971,146690.8362,150184.847,153869.1008,157611.3002,161254.1939,164622.6433,167731.7052,170638.1493,173326.5596,175788.7017,178348.1721,181266.842,184129.8296,186580.3149,188255.4498,189396.3663,189938.7216,189966.9109,189736.4308,189144.3739,188354.607,187425.9617,186299.3795,184916.5754,183126.2484,181049.2046,178738.6858,176302.9424,173824.559,171339.7676,168722.0068,166044.5478,163071.8081,160187.8429,157168.9205,154284.5749,151217.1167,148213.3234,145091.0291,141800.7993,138418.6535,135021.8893,131710.8587,128616.5416,125683.1132,123045.239,120472.9984,117936.8573,115422.4558,113042.7435,110939.9926,108961.8412,107138.2167,105571.4921,104486.2444,103585.1671,102845.9484,102155.876,101594.5239,101100.5994,100546.1198,99869.5381,99037.52393,98063.95309,97020.77693,95899.60012,94778.70266,93732.72714,92713.76904,91757.761,90771.02612,89817.63889,88864.92254,88004.80919,87192.26374,86535.2242,86018.44464,85689.44767,85499.94994,85387.95669,85349.19236,85356.41385,85389.68861,85582.98942,85935.3821,86441.73839,86943.97406,87312.6697,87720.84878,88230.65001,88978.11457,89990.87125,91222.99886,92504.96475,93859.71481,95243.06576,96837.6013,98360.87157,99787.01249,101122.522,102453.8417,103845.2313,104998.0427,106128.9289,107178.9623,108413.2998,109615.7645,110845.7236,112119.8886,113234.7663,114361.7661,115275.9261,116200.0593,116946.2236,117869.9532,118916.8385,120006.168,120945.018,121770.7283,122613.4775,123521.8202,124455.8389,125564.6056,126850.2373,128246.8188,129713.5251,131043.3034,132293.7685,133399.5474,134511.6326,135627.617,136831.3288,137954.9735,139104.3536,140072.1601,141209.6818,142477.1162,143944.0832,145262.8424,146295.2013,147134.1673,148033.0998,149101.099,150219.0298,151229.8484,152315.8793,153451.1427,154697.7021,155826.718,156963.7605,158153.112,159434.4508,160574.9158,161581.4066,162672.0763,163685.3201,164664.6079,165408.2879,166493.1601,167589.5574,168730.031,169685.2695,170772.226,171971.1885,173104.892,173993.7598,174489.1146,174732.0518,174794.3261,175011.9325,175376.26,175936.3668,176498.2158,177252.6324,178320.756,179652.3378,181277.5719,182742.521,183927.374,184519.3956,184514.3355,184353.3734,184495.4081,185361.1728,186940.1052,188898.5829,191275.501,193588.3636,195744.7717,197833.4963,200242.3277,203161.202,206809.6961,211450.8046,216353.408,220812.8159,224390.257,227860.9666,231728.1028,235932.2154,241162.4829,247267.8361,254505.4962,262362.6124,270195.3253,277626.8894,283074.2558,286258.5988,287405.3024,287834.1592,288238.4957,288432.1822,287982.6774,287395.3417,287127.9601,287679.8085,288668.6712,290125.8333,291449.3434,292789.3001,293626.3342,294338.855,294860.4346,295102.2145,295320.1992,295433.9794,295638.4498,295556.1686,294962.609,293708.8136,292213.2865,290773.7345,289366.6478,287925.8839,286284.5966,284909.2517,283600.983,282193.2058
43,3,New York,state,,106415.3222,106709.2806,106976.5903,107575.6774,108194.2392,108876.0932,109454.1957,109908.7672,110253.9029,110612.7172,111122.6307,111748.2413,112388.8497,112912.5242,113376.8074,113868.4969,114450.2139,115099.5527,115839.4723,116596.3594,117370.6439,118104.7059,118872.0599,119677.5127,120462.3182,121166.0848,121733.482,122323.5359,122968.8742,123693.8966,124428.7329,125178.4654,125962.7097,126813.0175,127713.0149,128658.804,129576.0271,130410.5685,131219.0943,131965.7331,132727.2723,133576.822,134475.6644,135687.8203,137058.8251,138560.5909,139728.4487,140743.9499,141661.9935,142540.3525,143235.5457,143979.0562,144952.254,146196.086,147542.8446,148829.4541,150058.2568,151233.8037,152491.8332,153744.5571,155010.3751,156246.1515,157375.6349,158469.9249,159582.4543,160745.5869,161966.6906,163289.6204,164686.8013,166174.3196,167603.6433,169037.2683,170253.5391,171220.7018,172085.1683,172919.5695,173806.5209,174645.2437,175436.3247,176167.9648,176802.7305,177401.8173,177956.8928,178501.2059,179010.0298,179416.7079,179684.8358,179830.4761,180002.981,180235.8406,180548.8396,180951.9913,181398.4796,181904.5006,182388.0508,182734.7226,182986.7021,183070.2574,183164.4034,183067.41,182926.2871,182574.4187,182107.0769,181559.4083,180934.1135,180160.1587,179225.2621,178315.1781,177525.7708,176912.6078,176414.8769,175990.3227,175532.1715,174985.8514,174432.7593,173876.6726,173405.4939,173074.6189,172889.166,172824.8411,172721.3208,172730.3453,172840.9106,173221.8166,173650.1268,174106.457,174402.3361,174367.2309,173990.2557,173270.6373,172508.7266,171806.4085,171290.1864,170907.7409,170608.879,170257.8242,169833.0615,169241.4883,168688.8601,168234.7256,167865.8733,167499.6171,167094.9285,166763.1696,166490.7305,166484.4382,166757.5327,167057.2882,167200.9732,167077.1773,166878.3304,166498.1837,166325.3208,166206.4112,166206.9638,166111.5905,166126.5003,166322.8065,166622.5293,167117.287,167724.7756,168403.3671,168802.3064,169058.6302,169208.4908,169558.7153,169834.4487,170064.0452,170167.322,170372.7849,170729.2037,171251.6541,171969.5114,172444.957,172752.5827,172759.5303,172817.9054,172755.9141,172781.0889,172965.7226,173105.0962,173252.4172,173295.9604,173634.9448,174030.7955,174478.689,174986.4408,175781.5943,176749.2379,177767.3806,178362.4511,178767.2698,178961.1661,179283.1028,179433.7704,179760.4236,180193.8617,180979.5397,181593.945,182198.1183,182727.0231,183366.3909,184116.8479,185072.7984,185892.4522,186538.0215,186889.493,187538.6372,188312.9252,189191.0825,190156.4077,191102.5026,191993.6397,192777.1728,193446.754,194080.1357,194645.0348,195060.12,195799.6846,196589.0488,197640.8271,198604.2434,199892.2284,201275.6123,202537.7146,203235.1924,203772.7881,204140.9321,204755.3431,205376.9411,206221.706,206930.7213,207488.4616,208169.2191,209003.2268,209963.3247,210672.3831,211446.8593,212531.5998,213733.5517,215438.8959,216877.9717,218121.391,218886.1866,219356.9329,219751.9898,220170.193,221332.294,223739.481,226994.4338,230910.5914,234783.5788,238167.4313,241510.6647,244739.4481,248098.9625,251837.1715,255821.1799,259410.7796,261666.6782,262568.2813,263284.0087,264304.946,265766.055,268063.509,270955.65,274607.9118,278604.6547,282530.2832,286602.723,289338.6276,290519.2281,290107.1256,289538.7877,289414.8441,289588.1922,289844.5901,290302.8671,291298.0333,293076.6598,295241.099,297907.8812,300489.8464,302970.2747,304811.5951,306255.0331,307528.9551,308654.5576,309677.5371,310723.2477,312550.0926,314878.7699,317234.3463,318961.1044,320384.9913,321980.6398,323424.3882,324709.0265,325622.6765,326809.799,327615.0936,328736.7793
47,4,Pennsylvania,state,,67914.01039,68054.71488,68189.51659,68472.42099,68733.8074,68975.05545,69227.38406,69482.39037,69762.23432,70010.32824,70288.2357,70571.40992,70862.83642,71135.39477,71396.78595,71672.14616,71946.37932,72259.18208,72604.76181,72977.22558,73330.14889,73634.1552,73916.89352,74193.66153,74486.6215,74795.83188,75127.1367,75472.74269,75841.25612,76210.7861,76642.20845,77148.33698,77691.89064,78208.11786,78631.23535,79015.62806,79386.18032,79758.41093,80113.03099,80515.85846,81030.74291,81701.20179,82416.91106,83100.18755,83729.10416,84316.58785,84800.15387,85237.99008,85604.69094,86097.32864,86588.81966,87117.00384,87722.21763,88441.86939,89294.92606,90112.53607,90933.64705,91660.09857,92427.72119,93180.73191,93961.82531,94514.86413,95041.4693,95648.41583,96444.45284,97327.70369,98261.02225,99247.76894,100189.9971,101023.5815,101776.8664,102485.3396,103139.395,103720.7647,104262.219,104807.1641,105416.6868,106150.5414,106857.0391,107463.7973,107876.6809,108263.8174,108580.9586,108888.0277,109145.6399,109461.4512,109802.0673,110103.3207,110369.5182,110558.0669,110798.5783,111013.7752,111188.6938,111336.3316,111489.3654,111607.7935,111657.6497,111683.8462,111706.799,111719.6222,111654.9875,111516.4889,111208.7465,110762.6048,110291.6784,109916.3832,109633.6949,109297.4024,108912.6839,108672.7133,108549.3693,108497.7945,108383.9704,108265.481,108160.3809,107964.6807,107766.5052,107656.4395,107754.0983,107974.9159,108268.149,108584.5449,108989.7073,109416.6261,109708.1191,109793.8419,109646.8152,109336.3131,108870.8357,108280.4906,107631.2729,106992.2067,106452.2469,106012.6845,105687.0808,105351.5714,104955.4274,104429.0144,103907.0321,103493.4556,103234.1088,103004.8926,102765.9778,102516.4162,102318.7864,102305.3204,102556.9191,102884.8262,103196.9927,103294.7238,103365.8399,103267.5338,103184.1027,102931.7952,102660.7148,102340.6912,102090.5466,101912.6855,102012.3647,102376.8911,102974.4072,103435.2728,103536.1957,103466.7851,103340.7778,103527.5931,103706.0552,103932.1793,103925.4956,103878.3088,103816.355,104086.0532,104558.564,105073.5585,105517.3248,105779.3629,105884.2028,105686.7767,105559.0675,105586.4814,105619.8474,105606.732,105696.5575,106116.5251,106625.9218,107052.9702,107477.824,107986.997,108500.4056,108954.5417,109147.121,109364.7007,109596.7205,109923.1662,109950.5619,109964.7858,110094.4729,110514.9662,110865.0594,111255.415,111684.9741,112175.6796,112638.7584,113101.7227,113474.1319,113734.2636,113891.6302,114176.2161,114532.4012,114939.9958,115389.165,115910.7024,116472,117091.5438,117782.8687,118532.659,119209.4421,119794.0728,120507.2212,121170.2162,121717.243,122049.9516,122481.7779,123041.3977,123564.5515,123934.5061,124251.3856,124609.0548,125089.3417,125821.6164,126594.9002,127163.3365,127489.0506,127877.3566,128371.0216,128860.1488,129257.0837,129855.7723,130665.2004,131578.109,132803.8032,134104.1091,135418.5678,136544.1474,137205.2813,137422.1089,137437.0186,137943.8019,139365.6732,141315.5724,143719.7601,145997.7995,148023.396,150028.7774,152241.7077,154538.9209,156833.7621,159224.8656,161016.0288,161874.0352,161528.1922,161278.6385,161338.4392,161907.7863,163375.4978,165696.3509,168598.6134,171240.5758,173282.9259,175029.7458,175860.5215,175953.3187,175496.5399,175535.388,175972.7287,176417.8765,176423.6942,176291.8661,176521.9926,177349.0664,178780.3636,180569.4335,182388.2018,184100.6843,185477.9408,186631.0414,187584.1177,188313.2135,188796.3546,189339.018,190303.6508,191663.3612,193013.9863,193956.0887,194405.2025,194513.9816,194554.5525,194847.6576,195348.5262,196171.9661,196836.7469,197382.8571
21,5,Illinois,state,,80693.68773,80750.44893,80905.67014,81274.51283,81697.54459,82163.19735,82632.13551,83324.92537,84117.64923,85064.55251,85786.64314,86381.52538,86805.57414,87235.18079,87724.71444,88245.18034,88836.6131,89431.77769,90037.64667,90800.99671,91682.29344,92695.32413,93487.1052,94101.88707,94553.02615,95044.79373,95601.92399,96117.75062,96669.03317,97204.52591,97818.98984,98617.72017,99526.20037,100533.1038,101241.6811,101856.4576,102330.2014,102922.3172,103477.5743,104086.6311,104625.6036,105150.3879,105630.9065,106300.2855,107109.3209,108037.2862,108760.003,109352.7007,109886.1132,110462.9155,111043.0448,111696.5217,112416.1336,113244.6249,114025.5577,114899.5735,115742.1015,116684.9259,117525.7475,118365.9535,119060.2056,119805.6686,120550.9739,121364.4516,122167.1224,122967.3506,123716.4814,124558.5653,125520.1462,126584.5859,127420.0877,128147.9238,128785.8398,129501.79,130224.6834,130887.9199,131559.0618,132046.146,132411.2108,132697.3898,132925.6712,133082.1893,133210.571,133411.7758,133745.6345,134101.6468,134393.783,134558.583,134603.2587,134568.1231,134435.4418,134267.1772,133950.0394,133603.1968,133242.199,132812.2623,132338.7819,131454.5064,130971.9245,130198.7983,129899.9701,129056.727,128448.9591,127350.699,126434.6493,125226.7272,124092.4741,122730.0209,121220.9984,119983.4381,118801.0751,118008.3065,117034.6932,116190.5156,115378.8059,114642.4956,113676.2039,112673.2038,111652.627,111003.7918,110442.3514,110112.0714,109608.307,109516.2503,109193.1175,109078.1825,108130.6366,107225.0153,106019.7392,105009.8619,103683.0521,102366.1708,101113.4264,100148.7535,99385.67831,98603.44499,97899.77365,97070.53573,96345.20282,95494.08769,94652.88293,93574.94203,92613.48152,91540.70722,90745.31877,90019.67992,89421.76853,88836.73942,88376.84141,88195.7754,88252.42966,88279.96484,88291.71809,87980.25466,87446.72512,86852.01657,86594.12151,86739.78515,87158.62615,87925.10269,88701.03313,89674.28791,90518.17735,91534.33126,92476.75668,93704.79929,94857.58576,95974.42247,96628.35687,97328.84331,98082.676,99038.62503,100088.3057,101097.9483,102140.7313,103000.1286,103764.5592,104398.912,104995.8006,105486.0973,105769.8874,105791.0676,106034.483,106477.2223,107307.9025,108056.8616,108879.1648,109548.6413,110172.0228,110906.4928,111643.0704,112366.357,113054.0425,113787.6477,114388.0955,115058.3339,115793.2535,116678.0651,117281.9486,117773.9674,118200.1343,118798.3783,119572.9724,120606.0929,121668.7415,122764.6404,123813.5221,124639.502,125252.0579,125561.2456,125897.0656,126309.79,127067.7606,128109.9248,129411.3713,130769.9208,132079.5446,133292.2349,134620.1502,135780.2454,136612.4612,136852.7235,137140.5384,137496.0038,137979.9612,138280.1788,138583.2145,138982.895,139682.6612,140606.5747,141454.1934,142013.3165,142238.3529,142377.213,142345.7176,142230.5321,141899.5764,141789.8849,141943.6889,142472.472,143638.0279,144961.7154,146238.9466,146848.6949,146854.525,146490.2117,146079.0052,146107.4849,146838.4533,148050.5407,149646.7419,151233.1881,152785.8632,154694.5974,156820.8678,158870.6739,160550.832,162215.8026,163893.2512,165270.8015,166080.9472,166629.0117,167270.236,168281.5198,169830.9999,172025.1332,174657.3829,177404.227,179364.6558,180855.4911,181421.1795,181497.8276,181073.7727,180880.0839,180976.9606,181210.4798,181237.3351,181723.1419,182750.9901,184514.1297,186498.7719,188616.1943,190752.4454,192908.9517,194861.2063,196669.1279,198085.3965,199006.597,199539.093,200439.4728,202103.1942,204352.2786,206235.8803,207723.4809,208780.1065,209753.4786,210477.1393,211143.1023,211887.1558,212877.4303,213926.7158,214983.5912
